Id,GRID_ID,ORIG_FID,NEAR_FID,NEAR_DIST,NEAR_FC
151737,ACH-891,31481,63,17994.723432272796344,USAWaterBodies_Projected_4counties
151738,ACI-891,31482,63,17605.435842488783237,USAWaterBodies_Projected_4counties
151739,ACJ-891,31483,63,17254.023921872932988,USAWaterBodies_Projected_4counties
151740,ACK-891,31484,63,16926.838278697126952,USAWaterBodies_Projected_4counties
151741,ACL-891,31485,63,16653.141923167779169,USAWaterBodies_Projected_4counties
151742,ACM-891,31486,63,16435.827259775214770,USAWaterBodies_Projected_4counties
151743,ACN-891,31487,63,16277.152684458418662,USAWaterBodies_Projected_4counties
151744,ACO-891,31488,63,16178.843633374226556,USAWaterBodies_Projected_4counties
151745,ACP-891,31489,63,16142.003070039840168,USAWaterBodies_Projected_4counties
151746,ACQ-891,31490,63,16147.066724736894685,USAWaterBodies_Projected_4counties
151747,ACR-891,31491,63,16172.109041459447326,USAWaterBodies_Projected_4counties
151748,ACS-891,31492,63,16257.236193426580940,USAWaterBodies_Projected_4counties
151749,ACT-891,31493,63,16402.998093301845074,USAWaterBodies_Projected_4counties
151750,ACU-891,31494,63,16607.798296248325641,USAWaterBodies_Projected_4counties
151751,ACV-891,31495,63,16869.486715631675906,USAWaterBodies_Projected_4counties
151752,ACW-891,31496,63,17185.464784197090921,USAWaterBodies_Projected_4counties
151753,ACX-891,31497,63,17548.613254188025167,USAWaterBodies_Projected_4counties
151754,ACY-891,31498,63,17927.020414809696376,USAWaterBodies_Projected_4counties
151755,ACZ-891,31499,63,18346.868145626533078,USAWaterBodies_Projected_4counties
151756,ADA-891,31500,63,18810.557688516510098,USAWaterBodies_Projected_4counties
151757,ADB-891,31501,63,19314.931797783017828,USAWaterBodies_Projected_4counties
151758,ADC-891,31502,63,19856.890495568823098,USAWaterBodies_Projected_4counties
151759,ADD-891,31503,63,20433.443418890841713,USAWaterBodies_Projected_4counties
151760,ADE-891,31504,63,21041.747069885033852,USAWaterBodies_Projected_4counties
151761,ADF-891,31505,63,21679.128892854929290,USAWaterBodies_Projected_4counties
151762,ADG-891,31506,63,22343.100486571227520,USAWaterBodies_Projected_4counties
151763,ADH-891,31507,63,23031.362294771479355,USAWaterBodies_Projected_4counties
151764,ADI-891,31508,63,23741.801931467278337,USAWaterBodies_Projected_4counties
151765,ADJ-891,31509,63,24472.487996789892350,USAWaterBodies_Projected_4counties
151766,ADK-891,31510,63,25221.660899969047023,USAWaterBodies_Projected_4counties
151767,ADL-891,31511,63,25987.721876936986519,USAWaterBodies_Projected_4counties
151768,ADM-891,31512,63,26769.221097242098040,USAWaterBodies_Projected_4counties
151769,ADN-891,31513,63,27564.845509326423780,USAWaterBodies_Projected_4counties
151770,ADO-891,31514,63,28373.406876035089226,USAWaterBodies_Projected_4counties
151771,ADP-891,31515,67,27789.875260493394308,USAWaterBodies_Projected_4counties
151772,ADQ-891,31516,67,27091.491335727318074,USAWaterBodies_Projected_4counties
151773,ADR-891,31517,67,26412.509130974169238,USAWaterBodies_Projected_4counties
151774,ADS-891,31518,67,25754.463193664108985,USAWaterBodies_Projected_4counties
151775,ADT-891,31519,67,25109.390260729604051,USAWaterBodies_Projected_4counties
151776,ADU-891,31520,67,24471.580412338098540,USAWaterBodies_Projected_4counties
151777,ADV-891,31521,67,23858.027426372351329,USAWaterBodies_Projected_4counties
151778,ADW-891,31522,67,23271.284826531191356,USAWaterBodies_Projected_4counties
151779,ADX-891,31523,67,22713.430438345203584,USAWaterBodies_Projected_4counties
151780,ADY-891,31524,67,22186.643438734758092,USAWaterBodies_Projected_4counties
151781,ADZ-891,31525,67,21693.187222664113506,USAWaterBodies_Projected_4counties
151782,AEA-891,31526,67,21235.385484552974958,USAWaterBodies_Projected_4counties
151783,AEB-891,31527,67,20794.328969836540637,USAWaterBodies_Projected_4counties
151784,AEC-891,31528,67,20389.463193173662148,USAWaterBodies_Projected_4counties
151785,AED-891,31529,67,20026.390121681532037,USAWaterBodies_Projected_4counties
151786,AEE-891,31530,67,19707.419752615605830,USAWaterBodies_Projected_4counties
151787,AEF-891,31531,67,19434.723700268648827,USAWaterBodies_Projected_4counties
151788,AEG-891,31532,67,19210.272702535592543,USAWaterBodies_Projected_4counties
151789,AEH-891,31533,67,19025.039898055634694,USAWaterBodies_Projected_4counties
151790,AEI-891,31534,67,18872.001992655976210,USAWaterBodies_Projected_4counties
151791,AEJ-891,31535,67,18744.218856444254925,USAWaterBodies_Projected_4counties
151792,AEK-891,31536,67,18639.120360948447342,USAWaterBodies_Projected_4counties
151793,AEL-891,31537,67,18573.096064736415428,USAWaterBodies_Projected_4counties
151794,AEM-891,31538,67,18560.791659569145850,USAWaterBodies_Projected_4counties
151795,AEN-891,31539,67,18602.313743992595846,USAWaterBodies_Projected_4counties
151796,AEO-891,31540,67,18697.303715507754532,USAWaterBodies_Projected_4counties
151797,AEP-891,31541,67,18830.342288013122015,USAWaterBodies_Projected_4counties
151798,AEQ-891,31542,67,18991.821320866936730,USAWaterBodies_Projected_4counties
151799,AER-891,31543,67,19203.920544979831902,USAWaterBodies_Projected_4counties
151800,AES-891,31544,67,19438.184429288932733,USAWaterBodies_Projected_4counties
151801,AET-891,31545,67,19705.654851007930120,USAWaterBodies_Projected_4counties
151802,AEU-891,31546,67,20019.556746018479316,USAWaterBodies_Projected_4counties
151803,AEV-891,31547,67,20377.744514716432604,USAWaterBodies_Projected_4counties
151804,AEW-891,31548,67,20777.927969531931012,USAWaterBodies_Projected_4counties
151805,AEX-891,31549,57,20785.952187304188556,USAWaterBodies_Projected_4counties
151806,AEY-891,31550,57,20747.953251655861095,USAWaterBodies_Projected_4counties
151807,AEZ-891,31551,57,20758.114556310225453,USAWaterBodies_Projected_4counties
151808,AFA-891,31552,57,20816.365574540137459,USAWaterBodies_Projected_4counties
151809,AFB-891,31553,57,20922.304642005885398,USAWaterBodies_Projected_4counties
151810,AFC-891,31554,57,21075.212628414981737,USAWaterBodies_Projected_4counties
151811,AFD-891,31555,57,21274.068959039319452,USAWaterBodies_Projected_4counties
151812,AFE-891,31556,57,21501.007439902728947,USAWaterBodies_Projected_4counties
151813,AFF-891,31557,57,21766.834834921537549,USAWaterBodies_Projected_4counties
151814,AFG-891,31558,57,22074.801845786860213,USAWaterBodies_Projected_4counties
151815,AFH-891,31559,57,22423.172262879223126,USAWaterBodies_Projected_4counties
151816,AFI-891,31560,57,22810.094961020160554,USAWaterBodies_Projected_4counties
151817,AFJ-891,31561,57,23233.643922784875031,USAWaterBodies_Projected_4counties
151818,AFK-891,31562,57,23691.854881599283544,USAWaterBodies_Projected_4counties
151819,AFL-891,31563,57,24182.757608071933646,USAWaterBodies_Projected_4counties
151820,AFM-891,31564,57,24704.403318654796749,USAWaterBodies_Projected_4counties
151821,AFN-891,31565,57,25254.887074203350494,USAWaterBodies_Projected_4counties
151822,AFO-891,31566,57,25832.365337513416307,USAWaterBodies_Projected_4counties
151823,AFP-891,31567,57,26435.069069907229277,USAWaterBodies_Projected_4counties
151824,AFQ-891,31568,57,27061.312875224051822,USAWaterBodies_Projected_4counties
151825,AFR-891,31569,57,27709.500759320228099,USAWaterBodies_Projected_4counties
151826,AFS-891,31570,57,28357.188933338602510,USAWaterBodies_Projected_4counties
151827,AFT-891,31571,55,27399.221060609212145,USAWaterBodies_Projected_4counties
151828,AFU-891,31572,55,26399.531043716222484,USAWaterBodies_Projected_4counties
151829,AFV-891,31573,55,25399.865431299862394,USAWaterBodies_Projected_4counties
151830,AFW-891,31574,55,24400.227222879439068,USAWaterBodies_Projected_4counties
151831,AFX-891,31575,55,23400.619930423894402,USAWaterBodies_Projected_4counties
151832,AFY-891,31576,55,22401.047692645028292,USAWaterBodies_Projected_4counties
151833,AFZ-891,31577,55,21401.515421300482558,USAWaterBodies_Projected_4counties
151834,AGA-891,31578,55,20402.028990474635066,USAWaterBodies_Projected_4counties
151835,AGB-891,31579,55,19402.595484320456308,USAWaterBodies_Projected_4counties
151836,AGC-891,31580,55,18403.223525463625265,USAWaterBodies_Projected_4counties
151837,AGD-891,31581,55,17403.923716454944952,USAWaterBodies_Projected_4counties
151838,AGE-891,31582,55,16404.709242415363406,USAWaterBodies_Projected_4counties
151839,AGF-891,31583,55,15405.596707956276077,USAWaterBodies_Projected_4counties
151840,AGG-891,31584,55,14406.607321926921941,USAWaterBodies_Projected_4counties
151841,AGH-891,31585,55,13407.768611077815876,USAWaterBodies_Projected_4counties
151842,AGI-891,31586,55,12409.116960050327179,USAWaterBodies_Projected_4counties
151843,AGJ-891,31587,55,11410.701482740392748,USAWaterBodies_Projected_4counties
151844,AGK-891,31588,55,10412.590116211189525,USAWaterBodies_Projected_4counties
151845,AGL-891,31589,55,9414.879581185523421,USAWaterBodies_Projected_4counties
151846,AGM-891,31590,55,8417.712404699346735,USAWaterBodies_Projected_4counties
151847,AGN-891,31591,55,7421.307615793487457,USAWaterBodies_Projected_4counties
151848,AGO-891,31592,55,6426.019866779090989,USAWaterBodies_Projected_4counties
151849,AGP-891,31593,55,5432.463154798633695,USAWaterBodies_Projected_4counties
151850,AGQ-891,31594,55,4441.799244478511355,USAWaterBodies_Projected_4counties
151851,AGR-891,31595,55,3455.589060450507986,USAWaterBodies_Projected_4counties
151852,AGS-891,31596,55,2470.308859817846496,USAWaterBodies_Projected_4counties
151853,AGT-891,31597,55,1485.028659185059951,USAWaterBodies_Projected_4counties
151854,AGU-891,31598,55,499.748458552398233,USAWaterBodies_Projected_4counties
151855,AGV-891,31599,55,0.000000000000000,USAWaterBodies_Projected_4counties
151856,AGW-891,31600,55,0.000000000000000,USAWaterBodies_Projected_4counties
151857,AGX-891,31601,55,398.122361962736193,USAWaterBodies_Projected_4counties
151858,AGY-891,31602,55,1076.350022410607608,USAWaterBodies_Projected_4counties
151859,AGZ-891,31603,55,1779.222497292572143,USAWaterBodies_Projected_4counties
151860,AHA-891,31604,55,2566.123447496349399,USAWaterBodies_Projected_4counties
151861,AHB-891,31605,55,3360.211807468293500,USAWaterBodies_Projected_4counties
151862,AHC-891,31606,55,4223.637720147515211,USAWaterBodies_Projected_4counties
152485,VW-890,31607,64,10219.374275833564752,USAWaterBodies_Projected_4counties
152486,VX-890,31608,64,10368.509263495641790,USAWaterBodies_Projected_4counties
152487,VY-890,31609,64,10394.572250381228514,USAWaterBodies_Projected_4counties
152488,VZ-890,31610,64,10514.440530451529412,USAWaterBodies_Projected_4counties
152489,WA-890,31611,64,10726.592518987947187,USAWaterBodies_Projected_4counties
152490,WB-890,31612,64,11025.702447844969356,USAWaterBodies_Projected_4counties
152491,WC-890,31613,64,11404.930594634097361,USAWaterBodies_Projected_4counties
152492,WD-890,31614,64,11856.591806603921214,USAWaterBodies_Projected_4counties
152493,WE-890,31615,64,12372.756227633097296,USAWaterBodies_Projected_4counties
152494,WF-890,31616,64,12875.219940286115161,USAWaterBodies_Projected_4counties
152495,WG-890,31617,64,13321.032952092835330,USAWaterBodies_Projected_4counties
152496,WH-890,31618,64,13824.924929660384805,USAWaterBodies_Projected_4counties
152497,WI-890,31619,64,14380.792040452681249,USAWaterBodies_Projected_4counties
152498,WJ-890,31620,64,14982.850533551656554,USAWaterBodies_Projected_4counties
152499,WK-890,31621,64,15625.762077759638487,USAWaterBodies_Projected_4counties
152500,WL-890,31622,64,16304.694750615639350,USAWaterBodies_Projected_4counties
152501,WM-890,31623,64,17015.337237644020206,USAWaterBodies_Projected_4counties
152502,WN-890,31624,64,17753.882158861964854,USAWaterBodies_Projected_4counties
152503,WO-890,31625,64,18516.991173264603276,USAWaterBodies_Projected_4counties
152504,WP-890,31626,64,19301.707749317778507,USAWaterBodies_Projected_4counties
152505,WQ-890,31627,64,20099.067385806076345,USAWaterBodies_Projected_4counties
152506,WR-890,31628,66,20652.247708194194274,USAWaterBodies_Projected_4counties
152507,WS-890,31629,66,20856.208696707442869,USAWaterBodies_Projected_4counties
152508,WT-890,31630,66,21097.891704926121747,USAWaterBodies_Projected_4counties
152509,WU-890,31631,66,21381.757355109759374,USAWaterBodies_Projected_4counties
152510,WV-890,31632,66,21708.018352507220698,USAWaterBodies_Projected_4counties
152511,WW-890,31633,66,22074.794993222250923,USAWaterBodies_Projected_4counties
152512,WX-890,31634,66,22480.104252266941330,USAWaterBodies_Projected_4counties
152513,WY-890,31635,65,22105.685017653471732,USAWaterBodies_Projected_4counties
152514,WZ-890,31636,65,21617.787914116255706,USAWaterBodies_Projected_4counties
152515,XA-890,31637,65,21165.920686322919209,USAWaterBodies_Projected_4counties
152516,XB-890,31638,65,20752.437030375833274,USAWaterBodies_Projected_4counties
152517,XC-890,31639,65,20243.705954184031725,USAWaterBodies_Projected_4counties
152518,XD-890,31640,65,19733.985734247107757,USAWaterBodies_Projected_4counties
152519,XE-890,31641,65,19262.729691283911961,USAWaterBodies_Projected_4counties
152520,XF-890,31642,65,18832.825527771270572,USAWaterBodies_Projected_4counties
152521,XG-890,31643,65,18447.164539827674162,USAWaterBodies_Projected_4counties
152522,XH-890,31644,65,18108.573708591131435,USAWaterBodies_Projected_4counties
152523,XI-890,31645,65,17813.403223581841303,USAWaterBodies_Projected_4counties
152524,XJ-890,31646,65,17547.683751225635206,USAWaterBodies_Projected_4counties
152525,XK-890,31647,65,17335.559484280685865,USAWaterBodies_Projected_4counties
152526,XL-890,31648,65,17179.116398494999885,USAWaterBodies_Projected_4counties
152527,XM-890,31649,65,17079.884596596246411,USAWaterBodies_Projected_4counties
152528,XN-890,31650,65,17038.863677870409447,USAWaterBodies_Projected_4counties
152529,XO-890,31651,65,17056.473640030562819,USAWaterBodies_Projected_4counties
152530,XP-890,31652,65,17132.533689827178023,USAWaterBodies_Projected_4counties
152531,XQ-890,31653,65,17266.271405056424555,USAWaterBodies_Projected_4counties
152532,XR-890,31654,65,17456.361185340861994,USAWaterBodies_Projected_4counties
152533,XS-890,31655,65,17700.987640046554588,USAWaterBodies_Projected_4counties
152534,XT-890,31656,65,17997.927131563978037,USAWaterBodies_Projected_4counties
152535,XU-890,31657,65,18344.639506763076497,USAWaterBodies_Projected_4counties
152536,XV-890,31658,65,18738.362154497346637,USAWaterBodies_Projected_4counties
152537,XW-890,31659,65,19176.199671287959063,USAWaterBodies_Projected_4counties
152538,XX-890,31660,65,19655.204181923683791,USAWaterBodies_Projected_4counties
152539,XY-890,31661,65,20172.443308462068671,USAWaterBodies_Projected_4counties
152540,XZ-890,31662,65,20725.054562850298680,USAWaterBodies_Projected_4counties
152541,YA-890,31663,65,21310.286347985282191,USAWaterBodies_Projected_4counties
152542,YB-890,31664,65,21925.526717347835074,USAWaterBodies_Projected_4counties
152543,YC-890,31665,65,22568.321590963285416,USAWaterBodies_Projected_4counties
152544,YD-890,31666,65,23236.384336491453723,USAWaterBodies_Projected_4counties
152545,YE-890,31667,58,23550.568288207869045,USAWaterBodies_Projected_4counties
152546,YF-890,31668,58,23556.953680337079277,USAWaterBodies_Projected_4counties
152547,YG-890,31669,58,23605.738003662394476,USAWaterBodies_Projected_4counties
152548,YH-890,31670,58,23696.659399534684781,USAWaterBodies_Projected_4counties
152549,YI-890,31671,58,23829.235545807168819,USAWaterBodies_Projected_4counties
152550,YJ-890,31672,58,24002.776228960774461,USAWaterBodies_Projected_4counties
152551,YK-890,31673,58,24216.400779173789488,USAWaterBodies_Projected_4counties
152552,YL-890,31674,58,24469.059375006090704,USAWaterBodies_Projected_4counties
152553,YM-890,31675,58,24700.347183117082750,USAWaterBodies_Projected_4counties
152554,YN-890,31676,58,24868.292992614624382,USAWaterBodies_Projected_4counties
152555,YO-890,31677,58,25075.024262531256682,USAWaterBodies_Projected_4counties
152556,YP-890,31678,58,25319.590975498336775,USAWaterBodies_Projected_4counties
152557,YQ-890,31679,58,25600.908823058263806,USAWaterBodies_Projected_4counties
152558,YR-890,31680,58,25917.781115800557018,USAWaterBodies_Projected_4counties
152559,YS-890,31681,58,26268.921244819961430,USAWaterBodies_Projected_4counties
152560,YT-890,31682,58,26652.974857725715992,USAWaterBodies_Projected_4counties
152561,YU-890,31683,58,27067.435807417736214,USAWaterBodies_Projected_4counties
152562,YV-890,31684,58,27491.798106112051755,USAWaterBodies_Projected_4counties
152563,YW-890,31685,58,27939.036510002031719,USAWaterBodies_Projected_4counties
152564,YX-890,31686,58,28414.442790722237987,USAWaterBodies_Projected_4counties
152565,YY-890,31687,58,28908.026707939934568,USAWaterBodies_Projected_4counties
152566,YZ-890,31688,58,29344.231145893358189,USAWaterBodies_Projected_4counties
152567,ZA-890,31689,58,29807.115860874862847,USAWaterBodies_Projected_4counties
152568,ZB-890,31690,58,30295.947094349397958,USAWaterBodies_Projected_4counties
152569,ZC-890,31691,58,30809.489848804991198,USAWaterBodies_Projected_4counties
152570,ZD-890,31692,58,31346.529618820924952,USAWaterBodies_Projected_4counties
152571,ZE-890,31693,58,31905.879921162144456,USAWaterBodies_Projected_4counties
152572,ZF-890,31694,58,32486.388348716413020,USAWaterBodies_Projected_4counties
152573,ZG-890,31695,58,33086.941266058696783,USAWaterBodies_Projected_4counties
152574,ZH-890,31696,58,33706.467283647769364,USAWaterBodies_Projected_4counties
152575,ZI-890,31697,58,34343.939656708251277,USAWaterBodies_Projected_4counties
152576,ZJ-890,31698,58,34998.377755884881481,USAWaterBodies_Projected_4counties
152577,ZK-890,31699,58,35668.847751835462986,USAWaterBodies_Projected_4counties
152578,ZL-890,31700,58,36354.462646883082925,USAWaterBodies_Projected_4counties
152579,ZM-890,31701,58,37054.381775218127586,USAWaterBodies_Projected_4counties
152580,ZN-890,31702,58,37767.809880156113650,USAWaterBodies_Projected_4counties
152581,ZO-890,31703,58,38493.995863557960547,USAWaterBodies_Projected_4counties
152582,ZP-890,31704,58,39232.231289382682007,USAWaterBodies_Projected_4counties
152583,ZQ-890,31705,58,39981.848710929029039,USAWaterBodies_Projected_4counties
152584,ZR-890,31706,72,40280.153914025548147,USAWaterBodies_Projected_4counties
152585,ZS-890,31707,72,40567.487446692983212,USAWaterBodies_Projected_4counties
152586,ZT-890,31708,72,40877.270898845454212,USAWaterBodies_Projected_4counties
152587,ZU-890,31709,72,41208.997980266423838,USAWaterBodies_Projected_4counties
152588,ZV-890,31710,72,41562.143266891413077,USAWaterBodies_Projected_4counties
152589,ZW-890,31711,72,41936.165672812909179,USAWaterBodies_Projected_4counties
152590,ZX-890,31712,72,42330.511805760354036,USAWaterBodies_Projected_4counties
152591,ZY-890,31713,72,42744.619171746300708,USAWaterBodies_Projected_4counties
152592,ZZ-890,31714,61,42186.181679138899199,USAWaterBodies_Projected_4counties
152593,AAA-890,31715,61,41365.510731348607806,USAWaterBodies_Projected_4counties
152594,AAB-890,31716,61,40552.891776855067292,USAWaterBodies_Projected_4counties
152595,AAC-890,31717,61,39748.818659996948554,USAWaterBodies_Projected_4counties
152596,AAD-890,31718,61,38953.820586244481092,USAWaterBodies_Projected_4counties
152597,AAE-890,31719,61,38168.464622844425321,USAWaterBodies_Projected_4counties
152598,AAF-890,31720,61,37393.358301512969774,USAWaterBodies_Projected_4counties
152599,AAG-890,31721,61,36629.152303395334457,USAWaterBodies_Projected_4counties
152600,AAH-890,31722,61,35876.543198381499678,USAWaterBodies_Projected_4counties
152601,AAI-890,31723,61,35136.276200891523331,USAWaterBodies_Projected_4counties
152602,AAJ-890,31724,61,34409.147892171618878,USAWaterBodies_Projected_4counties
152603,AAK-890,31725,61,33696.008844748081174,USAWaterBodies_Projected_4counties
152604,AAL-890,31726,61,32997.766067801370809,USAWaterBodies_Projected_4counties
152605,AAM-890,31727,61,32315.385172783349844,USAWaterBodies_Projected_4counties
152606,AAN-890,31728,61,31649.892136709539045,USAWaterBodies_Projected_4counties
152607,AAO-890,31729,61,31002.374516564868827,USAWaterBodies_Projected_4counties
152608,AAP-890,31730,61,30370.193551320357074,USAWaterBodies_Projected_4counties
152609,AAQ-890,31731,61,29751.726869959435135,USAWaterBodies_Projected_4counties
152610,AAR-890,31732,61,29154.448153663819539,USAWaterBodies_Projected_4counties
152611,AAS-890,31733,61,28579.685837053515570,USAWaterBodies_Projected_4counties
152612,AAT-890,31734,61,28028.825126014166017,USAWaterBodies_Projected_4counties
152613,AAU-890,31735,61,27503.302226181651349,USAWaterBodies_Projected_4counties
152614,AAV-890,31736,61,27004.596437360327400,USAWaterBodies_Projected_4counties
152615,AAW-890,31737,61,26534.219870663237089,USAWaterBodies_Projected_4counties
152616,AAX-890,31738,61,26093.704596026705985,USAWaterBodies_Projected_4counties
152617,AAY-890,31739,61,25684.587108706084109,USAWaterBodies_Projected_4counties
152618,AAZ-890,31740,61,25308.390117601640668,USAWaterBodies_Projected_4counties
152619,ABA-890,31741,61,24966.601806107333687,USAWaterBodies_Projected_4counties
152620,ABB-890,31742,61,24660.652893723792658,USAWaterBodies_Projected_4counties
152621,ABC-890,31743,61,24391.892024702246999,USAWaterBodies_Projected_4counties
152622,ABD-890,31744,61,24161.560213378994376,USAWaterBodies_Projected_4counties
152623,ABE-890,31745,61,23970.765264061643393,USAWaterBodies_Projected_4counties
152624,ABF-890,31746,61,23820.457232067354198,USAWaterBodies_Projected_4counties
152625,ABG-890,31747,61,23673.641528325471882,USAWaterBodies_Projected_4counties
152626,ABH-890,31748,61,23549.754219771730277,USAWaterBodies_Projected_4counties
152627,ABI-890,31749,61,23467.861948027057224,USAWaterBodies_Projected_4counties
152628,ABJ-890,31750,61,23428.405088943985902,USAWaterBodies_Projected_4counties
152629,ABK-890,31751,61,23431.598016602631105,USAWaterBodies_Projected_4counties
152630,ABL-890,31752,61,23477.423329906891013,USAWaterBodies_Projected_4counties
152631,ABM-890,31753,61,23565.632323611782340,USAWaterBodies_Projected_4counties
152632,ABN-890,31754,61,23695.751674333027040,USAWaterBodies_Projected_4counties
152633,ABO-890,31755,61,23867.095927482601837,USAWaterBodies_Projected_4counties
152634,ABP-890,31756,61,24078.785031883493502,USAWaterBodies_Projected_4counties
152635,ABQ-890,31757,61,24329.765909512087092,USAWaterBodies_Projected_4counties
152636,ABR-890,31758,61,24618.836889903159317,USAWaterBodies_Projected_4counties
152637,ABS-890,31759,61,24944.673788439420605,USAWaterBodies_Projected_4counties
152638,ABT-890,31760,61,25305.856456789930235,USAWaterBodies_Projected_4counties
152639,ABU-890,31761,63,25525.349819720504456,USAWaterBodies_Projected_4counties
152640,ABV-890,31762,63,24742.663345305183611,USAWaterBodies_Projected_4counties
152641,ABW-890,31763,63,23976.140127616705286,USAWaterBodies_Projected_4counties
152642,ABX-890,31764,63,23227.380425246305094,USAWaterBodies_Projected_4counties
152643,ABY-890,31765,63,22498.157867237005121,USAWaterBodies_Projected_4counties
152644,ABZ-890,31766,63,21790.315821321237308,USAWaterBodies_Projected_4counties
152645,ACA-890,31767,63,21096.019212258503103,USAWaterBodies_Projected_4counties
152646,ACB-890,31768,63,20425.066129733360867,USAWaterBodies_Projected_4counties
152647,ACC-890,31769,63,19781.926756612512690,USAWaterBodies_Projected_4counties
152648,ACD-890,31770,63,19169.400773211014894,USAWaterBodies_Projected_4counties
152649,ACE-890,31771,63,18590.514403963763471,USAWaterBodies_Projected_4counties
152650,ACF-890,31772,63,18048.504802447911061,USAWaterBodies_Projected_4counties
152651,ACG-890,31773,63,17546.789603912915481,USAWaterBodies_Projected_4counties
152652,ACH-890,31774,63,17088.918198762243264,USAWaterBodies_Projected_4counties
152653,ACI-890,31775,63,16678.501881283838884,USAWaterBodies_Projected_4counties
152654,ACJ-890,31776,63,16316.771900394805925,USAWaterBodies_Projected_4counties
152655,ACK-890,31777,63,15976.057439592723313,USAWaterBodies_Projected_4counties
152656,ACL-890,31778,63,15685.779965088375320,USAWaterBodies_Projected_4counties
152657,ACM-890,31779,63,15454.868971077357855,USAWaterBodies_Projected_4counties
152658,ACN-890,31780,63,15286.015069767907335,USAWaterBodies_Projected_4counties
152659,ACO-890,31781,63,15181.289092602559322,USAWaterBodies_Projected_4counties
152660,ACP-890,31782,63,15142.021671929256627,USAWaterBodies_Projected_4counties
152661,ACQ-890,31783,63,15147.086307461933757,USAWaterBodies_Projected_4counties
152662,ACR-890,31784,63,15173.689295911326553,USAWaterBodies_Projected_4counties
152663,ACS-890,31785,63,15264.385498566874958,USAWaterBodies_Projected_4counties
152664,ACT-890,31786,63,15419.535740380237257,USAWaterBodies_Projected_4counties
152665,ACU-890,31787,63,15637.221628181532651,USAWaterBodies_Projected_4counties
152666,ACV-890,31788,63,15914.877255224844703,USAWaterBodies_Projected_4counties
152667,ACW-890,31789,63,16249.428785310512467,USAWaterBodies_Projected_4counties
152668,ACX-890,31790,63,16620.296378912684304,USAWaterBodies_Projected_4counties
152669,ACY-890,31791,63,17013.776469467415154,USAWaterBodies_Projected_4counties
152670,ACZ-890,31792,63,17455.603671973221935,USAWaterBodies_Projected_4counties
152671,ADA-890,31793,63,17942.341245027280820,USAWaterBodies_Projected_4counties
152672,ADB-890,31794,63,18470.439062269448186,USAWaterBodies_Projected_4counties
152673,ADC-890,31795,63,19036.455262285860954,USAWaterBodies_Projected_4counties
152674,ADD-890,31796,63,19637.111262938167783,USAWaterBodies_Projected_4counties
152675,ADE-890,31797,63,20269.327777531620086,USAWaterBodies_Projected_4counties
152676,ADF-890,31798,63,20930.245061943660403,USAWaterBodies_Projected_4counties
152677,ADG-890,31799,63,21617.230816018480255,USAWaterBodies_Projected_4counties
152678,ADH-890,31800,63,22327.878939859489037,USAWaterBodies_Projected_4counties
152679,ADI-890,31801,63,23060.001902710737340,USAWaterBodies_Projected_4counties
152680,ADJ-890,31802,63,23811.618961192558345,USAWaterBodies_Projected_4counties
152681,ADK-890,31803,63,24580.941954144615011,USAWaterBodies_Projected_4counties
152682,ADL-890,31804,63,25366.359950789723371,USAWaterBodies_Projected_4counties
152683,ADM-890,31805,63,26166.423656148173905,USAWaterBodies_Projected_4counties
152684,ADN-890,31806,63,26979.830183917631075,USAWaterBodies_Projected_4counties
152685,ADO-890,31807,63,27805.403794274883694,USAWaterBodies_Projected_4counties
152686,ADP-890,31808,49,27949.412436505994265,USAWaterBodies_Projected_4counties
152687,ADQ-890,31809,49,27734.305304909219558,USAWaterBodies_Projected_4counties
152688,ADR-890,31810,67,27164.204243706331908,USAWaterBodies_Projected_4counties
152689,ADS-890,31811,67,26518.569586344725394,USAWaterBodies_Projected_4counties
152690,ADT-890,31812,67,25877.915280747089128,USAWaterBodies_Projected_4counties
152691,ADU-890,31813,67,25258.933549885459797,USAWaterBodies_Projected_4counties
152692,ADV-890,31814,67,24664.974130891252571,USAWaterBodies_Projected_4counties
152693,ADW-890,31815,67,24097.887328094559052,USAWaterBodies_Projected_4counties
152694,ADX-890,31816,67,23559.613716645395471,USAWaterBodies_Projected_4counties
152695,ADY-890,31817,67,23052.171769218435657,USAWaterBodies_Projected_4counties
152696,ADZ-890,31818,67,22577.640445306878973,USAWaterBodies_Projected_4counties
152697,AEA-890,31819,67,22129.717551423509576,USAWaterBodies_Projected_4counties
152698,AEB-890,31820,67,21703.697632103656360,USAWaterBodies_Projected_4counties
152699,AEC-890,31821,67,21316.110876653416199,USAWaterBodies_Projected_4counties
152700,AED-890,31822,67,20969.088556868231535,USAWaterBodies_Projected_4counties
152701,AEE-890,31823,67,20664.674372120709450,USAWaterBodies_Projected_4counties
152702,AEF-890,31824,67,20404.775394641877938,USAWaterBodies_Projected_4counties
152703,AEG-890,31825,67,20191.110690246408922,USAWaterBodies_Projected_4counties
152704,AEH-890,31826,67,20009.745673611352686,USAWaterBodies_Projected_4counties
152705,AEI-890,31827,67,19863.666524858057528,USAWaterBodies_Projected_4counties
152706,AEJ-890,31828,67,19737.554021161802666,USAWaterBodies_Projected_4counties
152707,AEK-890,31829,67,19635.030385255882720,USAWaterBodies_Projected_4counties
152708,AEL-890,31830,67,19572.365923156197823,USAWaterBodies_Projected_4counties
